pessimistic,success+idempotency,100,4059564,33959526,36036978,36036978,0.00,0,279.3,0.0,50,50.0
pessimistic,success+idempotency,200,8720842,42915131,53532038,54818331,0.00,0,377.4,0.0,100,50.0
stateBased,success,50,340974,1040455,1860206,1860206,0.00,0,342.5,0.0,0,0.0
stateBased,success,100,1232993,6466914,14843175,27328676,0.00,0,369.0,0.0,0,0.0
stateBased,success,200,812620,3257657,11918571,35247102,0.00,0,514.1,0.0,0,0.0
stateBased,fail,50,589851,2333420,5407384,5407384,0.00,0,261.8,46.0,0,0.0
stateBased,fail,100,340975,717270,2405915,3633891,0.00,0,512.8,65.0,0,0.0
stateBased,fail,200,490470,1476279,6678219,7994408,0.00,0,743.5,54.0,0,0.0
stateBased,timeout,50,342182,509893,3818325,3818325,0.00,0,48.2,60.0,0,0.0
stateBased,timeout,100,361471,1534407,2340192,3082871,0.00,0,92.2,64.0,0,0.0
stateBased,timeout,200,632069,1221473,13979710,17561342,0.00,0,179.5,60.5,0,0.0
stateBased,success+idempotency,50,1199382,8536130,9421485,9421485,0.00,0,204.9,0.0,25,50.0
stateBased,success+idempotency,100,461676,2746162,3539604,3539604,0.00,0,357.1,0.0,50,50.0
stateBased,success+idempotency,200,714568,3428787,6619268,14735567,0.00,0,416.7,0.0,100,50.0
stateBased,dedup_unique,200,1368986,12171573,20797451,32043175,0.00,0,694.4,0.0,0,0.0
stateBased,dedup_mixed,200,540519,526464,6047390,13661539,0.00,0,290.7,0.0,100,50.0
stateBased,dedup_high,200,394564,1494513,3260343,3260343,0.00,0,349.7,0.0,150,75.0
stateBased,dedup_burst,200,481039,481039,481039,481039,0.00,0,8.8,0.0,199,99.5
optimistic,success,50,31966135,101272439,153788061,153788061,2.04,102,30.1,0.0,0,0.0,0,0.0
optimistic,success,100,11241208,46861977,69481890,70368873,0.94,94,110.6,0.0,0,0.0,0,0.0
optimistic,success,200,3364911,14790507,38164016,44073385,0.62,123,179.1,0.0,0,0.0,0,0.0
optimistic,fail,50,12003405,55064760,58549499,58549499,1.46,73,63.5,48.0,0,0.0,0,0.0
optimistic,fail,100,7096948,43580809,93191534,95953404,0.63,63,147.3,62.0,0,0.0,0,0.0
optimistic,fail,200,2578152,10914749,36343409,39650236,0.57,114,204.5,72.5,0,0.0,0,0.0
optimistic,timeout,50,893795,2121005,12016684,12016684,0.24,12,44.8,80.0,0,0.0,0,0.0
optimistic,timeout,100,740379,1400122,7982460,13283156,0.38,38,460.8,88.0,0,0.0,100,100.0
optimistic,timeout,200,1251388,5191040,17389736,27913075,0.45,90,471.7,81.0,0,0.0,200,100.0
optimistic,success+idempotency,50,3131989,13973272,16795196,16795196,0.64,16,174.8,92.0,25,50.0,25,100.0
optimistic,success+idempotency,100,371859,1922406,3125671,3125671,0.08,4,641.0,88.0,50,50.0,50,100.0
optimistic,success+idempotency,200,584140,1850432,4958679,7833863,0.52,52,526.3,80.0,100,50.0,100,100.0
pessimistic,success,50,20350690,59807834,86257340,86257340,0.00,0,370.4,66.0,0,0.0,50,100.0
pessimistic,success,100,5104524,21160597,23195415,39111193,0.00,0,680.3,72.0,0,0.0,100,100.0
pessimistic,success,200,15747190,77187453,125746890,188587112,0.00,0,304.9,58.5,0,0.0,200,100.0
pessimistic,fail,50,9706683,37836544,58572804,58572804,0.00,0,393.7,72.0,0,0.0,50,100.0
pessimistic,fail,100,6036084,37216108,63306103,83425168,0.00,0,588.2,70.0,0,0.0,100,100.0
pessimistic,fail,200,7569214,39454683,80518897,104333787,0.00,0,634.9,70.0,0,0.0,200,100.0
pessimistic,timeout,50,4342233,21714080,32940712,32940712,0.00,0,980.4,54.0,0,0.0,50,100.0
pessimistic,timeout,100,3267519,16896855,25852772,26249492,0.00,0,1000.0,53.0,0,0.0,100,100.0
pessimistic,timeout,200,4683829,24058795,47004884,64135419,0.00,0,934.6,58.5,0,0.0,200,100.0
pessimistic,success+idempotency,50,7434369,26147894,28280750,28280750,0.00,0,625.0,68.0,25,50.0,25,100.0
pessimistic,success+idempotency,100,7079152,30816348,41075588,41075588,0.00,0,581.4,62.0,50,50.0,50,100.0
